run_id,dataset_id,dataset_slug,stage,seed,status,val_loss,best_val_loss,gpu_hours,elapsed_sec,peak_mem_mb,train_curve_path,retry_count,timestamp,hp_json,metafeatures_json,error_class,error_message,ttr_score,hapax_ratio,zipf_alpha,mean_seq_len,std_seq_len,token_entropy,char_per_token,lora_r,learning_rate,lora_alpha,lora_dropout,batch_size
stage1_huggingfaceh4_ultrachat_200k_0008_s1_8396617,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,2.840113490936332,2.8111245787623367,0.6477768433731523,2331.9966361433485,11509.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0008_s1_8396617.jsonl,0,2026-02-21T19:21:09.485678+00:00,"{""batch_size"": 16, ""learning_rate"": 0.00035411263488720294, ""lora_alpha"": 8, ""lora_dropout"": 0.02960454726017217, ""lora_r"": 4}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,4,0.00035411263488720294,8,0.02960454726017217,16
stage1_huggingfaceh4_ultrachat_200k_0010_s1_4515197,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,2.725310451649649,2.6963215394756537,0.7650196982676792,2754.0709137636454,11945.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0010_s1_4515197.jsonl,0,2026-02-21T19:21:09.493973+00:00,"{""batch_size"": 16, ""learning_rate"": 0.00015315967770329644, ""lora_alpha"": 16, ""lora_dropout"": 0.11793054493849951, ""lora_r"": 32}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,32,0.00015315967770329644,16,0.11793054493849951,16
stage1_huggingfaceh4_ultrachat_200k_0014_s1_1881022,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,2.753403787901243,2.7244148757272475,1.3694236194066516,4929.925029863945,9409.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0014_s1_1881022.jsonl,0,2026-02-21T19:21:11.530510+00:00,"{""batch_size"": 8, ""learning_rate"": 0.00013102746163149126, ""lora_alpha"": 128, ""lora_dropout"": 0.03231494582682206, ""lora_r"": 8}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,8,0.00013102746163149126,128,0.03231494582682206,8
stage1_huggingfaceh4_ultrachat_200k_0013_s1_1772927,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,3.177884798447041,3.1488958862730456,3.2345584898150426,11644.410563334153,8809.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0013_s1_1772927.jsonl,0,2026-02-21T19:21:11.530664+00:00,"{""batch_size"": 4, ""learning_rate"": 0.002183745106377546, ""lora_alpha"": 8, ""lora_dropout"": 0.13474089006914605, ""lora_r"": 64}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,64,0.002183745106377546,8,0.13474089006914605,4
stage1_huggingfaceh4_ultrachat_200k_0016_s1_8699045,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,2.912286808828301,2.8832978966543057,1.6172792449075213,5822.205281667077,10057.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0016_s1_8699045.jsonl,0,2026-02-21T19:21:11.531172+00:00,"{""batch_size"": 8, ""learning_rate"": 7.564541389639594e-05, ""lora_alpha"": 32, ""lora_dropout"": 0.02283298334100633, ""lora_r"": 64}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,64,7.564541389639594e-05,32,0.02283298334100633,8
stage1_huggingfaceh4_ultrachat_200k_0012_s1_7686133,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,2.7284566201114115,2.699467707937416,2.895010941767384,10422.039390362583,8089.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0012_s1_7686133.jsonl,0,2026-02-21T19:21:11.542009+00:00,"{""batch_size"": 4, ""learning_rate"": 0.0001453516047519925, ""lora_alpha"": 8, ""lora_dropout"": 0.19675372086841242, ""lora_r"": 16}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,16,0.0001453516047519925,8,0.19675372086841242,4
stage1_huggingfaceh4_ultrachat_200k_0015_s1_4788346,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,2.8255855543889288,2.7965966422149333,2.5911073734926093,9327.986544573394,8021.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0015_s1_4788346.jsonl,0,2026-02-21T19:21:11.542507+00:00,"{""batch_size"": 4, ""learning_rate"": 0.00032665490641458326, ""lora_alpha"": 64, ""lora_dropout"": 0.11415361541480418, ""lora_r"": 4}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,4,0.00032665490641458326,64,0.11415361541480418,4
stage1_huggingfaceh4_ultrachat_200k_0017_s1_2622974,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,3.1463382732294427,3.1173493610554472,0.6847118097033258,2464.9625149319727,11617.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0017_s1_2622974.jsonl,0,2026-02-21T19:21:11.571031+00:00,"{""batch_size"": 16, ""learning_rate"": 0.0025358414901426414, ""lora_alpha"": 32, ""lora_dropout"": 0.13694991967904213, ""lora_r"": 8}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,8,0.0025358414901426414,32,0.13694991967904213,16
stage1_huggingfaceh4_ultrachat_200k_0022_s1_8550905,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,3.1500978263493926,3.121108914175397,0.6477768433731523,2331.9966361433485,11621.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0022_s1_8550905.jsonl,0,2026-02-21T19:21:13.794220+00:00,"{""batch_size"": 16, ""learning_rate"": 0.0019817790629641434, ""lora_alpha"": 64, ""lora_dropout"": 0.08352789000015742, ""lora_r"": 4}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,4,0.0019817790629641434,64,0.08352789000015742,16
stage1_huggingfaceh4_ultrachat_200k_0019_s1_5165643,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,2.8153753199330613,2.786386407759066,1.2955536867463047,4663.993272286697,9349.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0019_s1_5165643.jsonl,0,2026-02-21T19:21:13.795140+00:00,"{""batch_size"": 8, ""learning_rate"": 0.00013352643430059264, ""lora_alpha"": 128, ""lora_dropout"": 0.12767455501040215, ""lora_r"": 4}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,4,0.00013352643430059264,128,0.12767455501040215,8
stage1_huggingfaceh4_ultrachat_200k_0020_s1_5943349,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,2.9085909088867767,2.8796019967127813,0.6477768433731523,2331.9966361433485,11557.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0020_s1_5943349.jsonl,0,2026-02-21T19:21:13.795842+00:00,"{""batch_size"": 16, ""learning_rate"": 9.614494797761578e-05, ""lora_alpha"": 32, ""lora_dropout"": 0.17638302882563542, ""lora_r"": 4}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,4,9.614494797761578e-05,32,0.17638302882563542,16
stage1_huggingfaceh4_ultrachat_200k_0021_s1_5910786,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,2.7708926425862135,2.741903730412218,1.447505470883692,5211.019695181291,9401.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0021_s1_5910786.jsonl,0,2026-02-21T19:21:13.795982+00:00,"{""batch_size"": 8, ""learning_rate"": 0.0004695249496957335, ""lora_alpha"": 64, ""lora_dropout"": 0.11170679334450495, ""lora_r"": 16}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,16,0.0004695249496957335,64,0.11170679334450495,8
stage1_huggingfaceh4_ultrachat_200k_0018_s1_7381132,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,2.9910589385463715,2.962070026372376,2.5911073734926093,9327.986544573394,8021.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0018_s1_7381132.jsonl,0,2026-02-21T19:21:13.796194+00:00,"{""batch_size"": 4, ""learning_rate"": 5.6988292845807415e-05, ""lora_alpha"": 64, ""lora_dropout"": 0.15970593905208005, ""lora_r"": 4}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,4,5.6988292845807415e-05,64,0.15970593905208005,4
stage1_huggingfaceh4_ultrachat_200k_0023_s1_2875256,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,2.670872347447829,2.6418834352738334,0.723752735441846,2605.5098475906457,11929.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0023_s1_2875256.jsonl,0,2026-02-21T19:21:13.796346+00:00,"{""batch_size"": 16, ""learning_rate"": 0.00026936117361786447, ""lora_alpha"": 128, ""lora_dropout"": 0.0019833326301093236, ""lora_r"": 16}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,16,0.00026936117361786447,128,0.0019833326301093236,16
stage1_huggingfaceh4_ultrachat_200k_0027_s1_0451812,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,2.8840048974743953,2.8550159853004,1.5300393965353585,5508.141827527291,9529.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0027_s1_0451812.jsonl,0,2026-02-21T19:21:16.251608+00:00,"{""batch_size"": 8, ""learning_rate"": 6.342418224583185e-05, ""lora_alpha"": 8, ""lora_dropout"": 0.01697365408801203, ""lora_r"": 32}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,32,6.342418224583185e-05,8,0.01697365408801203,8
stage1_huggingfaceh4_ultrachat_200k_0025_s1_0026585,HuggingFaceH4/ultrachat_200k,huggingfaceh4_ultrachat_200k,stage1,1,ok,2.9337134390951074,2.904724526921112,1.447505470883692,5211.019695181291,9401.2,outputs/history/curves/stage1_huggingfaceh4_ultrachat_200k_0025_s1_0026585.jsonl,0,2026-02-21T19:21:16.251846+00:00,"{""batch_size"": 8, ""learning_rate"": 0.0011601231228238738, ""lora_alpha"": 64, ""lora_dropout"": 0.07564670721728108, ""lora_r"": 16}","{""char_per_token"": 5.0909955, ""examples_sampled"": 1781.0, ""hapax_ratio"": 0.30592932939503337, ""mean_seq_len"": 1122.9646266142618, ""std_seq_len"": 551.3506842976675, ""token_entropy"": 9.998782506776891, ""tokens_sampled"": 2000000.0, ""ttr_score"": 0.018282, ""zipf_alpha"": 1.5963069773928256}",,,0.018282,0.30592932939503337,1.5963069773928256,1122.9646266142618,551.3506842976675,9.998782506776891,5.0909955,16,0.0011601231228238738,64,0.07564670721728108,8
